date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:42	40536/40536	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:01:36%20GMT	http://themexriver.com/industrial-demo/shop-sidebar.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/shop-sidebar.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:43	36323/36323	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:01:28%20GMT	http://themexriver.com/industrial-demo/shop-details.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/shop-details.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:43	28370/28370	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:01:48%20GMT	http://themexriver.com/industrial-demo/testimonials.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/testimonials.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:43	21933/21933	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:00:52%20GMT	http://themexriver.com/industrial-demo/faq.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/faq.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:45	25585/25585	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:00:40%20GMT	http://themexriver.com/industrial-demo/blog.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/blog.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:45	31710/31710	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:00:32%20GMT	http://themexriver.com/industrial-demo/blog-right-sidebar.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/blog-right-sidebar.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:45	31720/31720	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:00:26%20GMT	http://themexriver.com/industrial-demo/blog-left-sidebar.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/blog-left-sidebar.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:46	35392/35392	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:00:20%20GMT	http://themexriver.com/industrial-demo/blog-details.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/blog-details.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:46	22667/22667	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202018%2017:59:46%20GMT	http://themexriver.com/industrial-demo/contact.html	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/contact.html	(from http://themexriver.com/industrial-demo/index.html)
15:10:47	3326/3326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2009:47:42%20GMT	http://themexriver.com/industrial-demo/assets/images/shop/small/1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/shop/small/1.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:47	2962/2962	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2009:47:42%20GMT	http://themexriver.com/industrial-demo/assets/images/shop/small/6.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/shop/small/6.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:54	28057/28057	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2019:58:26%20GMT	http://themexriver.com/industrial-demo/assets/images/services/img-2.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/services/img-2.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:55	37863/37863	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2019:24:56%20GMT	http://themexriver.com/industrial-demo/assets/images/services/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/services/img-1.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:56	98850/98850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2020:49:28%20GMT	http://themexriver.com/industrial-demo/assets/images/slider/slide-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/slider/slide-1.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:57	2293/2293	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2020:19:48%20GMT	http://themexriver.com/industrial-demo/assets/images/testimonials/client.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/testimonials/client.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:10:57	16672/16672	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2019:58:52%20GMT	http://themexriver.com/industrial-demo/assets/images/services/img-3.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/services/img-3.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:03	34325/34325	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2016:49:20%20GMT	http://themexriver.com/industrial-demo/assets/images/projects/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/projects/img-1.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:03	33061/33061	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2016:49:36%20GMT	http://themexriver.com/industrial-demo/assets/images/projects/img-2.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/projects/img-2.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:06	69585/69585	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202017%2020:24:10%20GMT	http://themexriver.com/industrial-demo/assets/images/testimonials/bg.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/testimonials/bg.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:06	130561/130561	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2016:13:48%20GMT	http://themexriver.com/industrial-demo/assets/images/slider/slide-3.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/slider/slide-3.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:08	30948/30948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2016:49:58%20GMT	http://themexriver.com/industrial-demo/assets/images/projects/img-4.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/projects/img-4.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:08	4049/4049	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Nov%202017%2020:22:00%20GMT	http://themexriver.com/industrial-demo/assets/images/partners/img-1.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/partners/img-1.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:08	34839/34839	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2016:49:48%20GMT	http://themexriver.com/industrial-demo/assets/images/projects/img-3.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/projects/img-3.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:09	4576/4576	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Nov%202017%2020:22:16%20GMT	http://themexriver.com/industrial-demo/assets/images/partners/img-2.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/partners/img-2.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:09	4279/4279	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Nov%202017%2020:22:32%20GMT	http://themexriver.com/industrial-demo/assets/images/partners/img-3.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/partners/img-3.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:09	4952/4952	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Nov%202017%2020:22:50%20GMT	http://themexriver.com/industrial-demo/assets/images/partners/img-4.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/partners/img-4.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:24	84406/84406	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202017%2018:30:54%20GMT	http://themexriver.com/industrial-demo/assets/images/blog/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/blog/img-1.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:32	146313/146313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202017%2016:42:18%20GMT	http://themexriver.com/industrial-demo/assets/images/contact-section-bg.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/contact-section-bg.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:34	4751/4751	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202017%2019:35:38%20GMT	http://themexriver.com/industrial-demo/assets/images/logo.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/logo.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:36	70659/70659	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202017%2018:31:34%20GMT	http://themexriver.com/industrial-demo/assets/images/blog/img-3.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/blog/img-3.jpg	(from http://themexriver.com/industrial-demo/index.html)
15:11:41	97166/97166	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2027%20Jul%202016%2017:53:46%20GMT	http://themexriver.com/industrial-demo/assets/js/jquery.min.js	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/js/jquery.min.js	(from http://themexriver.com/industrial-demo/index.html)
15:11:45	229041/229041	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202017%2017:30:36%20GMT	http://themexriver.com/industrial-demo/assets/images/contact-women.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/contact-women.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:46	92949/92949	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2012%20Nov%202016%2007:30:04%20GMT	http://themexriver.com/industrial-demo/assets/js/jquery.mCustomScrollbar.js	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/js/jquery.mCustomScrollbar.js	(from http://themexriver.com/industrial-demo/index.html)
15:11:48	30563/30563	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Jan%202018%2019:24:22%20GMT	http://themexriver.com/industrial-demo/assets/js/script.js	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/js/script.js	(from http://themexriver.com/industrial-demo/index.html)
15:11:48	280848/280848	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Nov%202017%2019:09:36%20GMT	http://themexriver.com/industrial-demo/assets/images/backhoe-loader.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/backhoe-loader.png	(from http://themexriver.com/industrial-demo/index.html)
15:11:52	293446/293446	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jan%202018%2019:40:08%20GMT	http://themexriver.com/industrial-demo/assets/js/jquery-plugin-collection.js	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/js/jquery-plugin-collection.js	(from http://themexriver.com/industrial-demo/index.html)
15:11:58	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2019:45:46%20GMT	http://themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont.eot?v=4.6.3	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont5b62.eot	(from http://themexriver.com/industrial-demo/assets/css/font-awesome.min.css)
15:12:02	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2019:45:46%20GMT	http://themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont.eot?	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/fontawesome-webfontd41d.eot	(from http://themexriver.com/industrial-demo/assets/css/font-awesome.min.css)
15:12:07	71896/71896	---MCZ	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2019:45:46%20GMT	http://themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont.woff2?v=4.6.3	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont5b62.woff2	(from http://themexriver.com/industrial-demo/assets/css/font-awesome.min.css)
15:12:07	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jul%202016%2019:45:46%20GMT	http://themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont.svg?v=4.6.3	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont5b62.svg	(from http://themexriver.com/industrial-demo/assets/css/font-awesome.min.css)
15:12:08	9106/9106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2004%20Jan%202018%2012:35:08%20GMT	http://themexriver.com/industrial-demo/assets/fonts/Flaticon.eot?	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/Flaticond41d.eot	(from http://themexriver.com/industrial-demo/assets/css/flaticon.css)
15:12:09	6132/6132	---MCZ	200	added ('OK')	text/plain	date:Thu,%2004%20Jan%202018%2012:35:08%20GMT	http://themexriver.com/industrial-demo/assets/fonts/Flaticon.woff	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/Flaticon.woff	(from http://themexriver.com/industrial-demo/assets/css/flaticon.css)
15:12:09	8928/8928	---MCZ	200	added ('OK')	text/plain	date:Thu,%2004%20Jan%202018%2012:35:08%20GMT	http://themexriver.com/industrial-demo/assets/fonts/Flaticon.ttf	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/Flaticon.ttf	(from http://themexriver.com/industrial-demo/assets/css/flaticon.css)
15:12:10	61303/61303	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jan%202018%2012:35:08%20GMT	http://themexriver.com/industrial-demo/assets/fonts/Flaticon.svg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/Flaticon.svg	(from http://themexriver.com/industrial-demo/assets/css/flaticon.css)
15:12:12	90412/90412	---MCZ	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2019:45:46%20GMT	http://themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont.woff?v=4.6.3	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/fontawesome-webfont5b62.woff	(from http://themexriver.com/industrial-demo/assets/css/font-awesome.min.css)
15:12:14	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.eot	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.eot	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:14	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.eot?	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:14	18028/18028	---MCZ	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.woff2	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.woff2	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:15	23424/23424	---MCZ	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.woff	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.woff	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:16	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.svg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.svg	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:18	23786/23786	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Oct%202018%2009:42:17%20GMT	http://themexriver.com/industrial-demo/assets/css/owl.video.play.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/css/owl.video.play.png	(from http://themexriver.com/industrial-demo/assets/css/owl.carousel.css)
15:12:18	45404/45404	---MCZ	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2019:43:02%20GMT	http://themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.ttf	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/glyphicons-halflings-regular.ttf	(from http://themexriver.com/industrial-demo/assets/css/bootstrap.min.css)
15:12:19	4178/4178	---M--	200	added ('OK')	image/gif	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/images/ajax-loader.gif	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/ajax-loader.gif	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:19	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/fonts/slick.eot	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/slick.eot	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:20	1380/1380	---MCZ	200	added ('OK')	text/plain	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/fonts/slick.woff	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/slick.woff	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:20	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/fonts/slick.eot?	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/slickd41d.eot	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:20	1892/1892	---MCZ	200	added ('OK')	text/plain	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/fonts/slick.ttf	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/slick.ttf	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:21	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20May%202016%2011:35:48%20GMT	http://themexriver.com/industrial-demo/assets/fonts/slick.svg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/fonts/slick.svg	(from http://themexriver.com/industrial-demo/assets/css/slick-theme.css)
15:12:21	1362/1362	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/fancybox_sprite.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/fancybox_sprite.png	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:22	6567/6567	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/fancybox_loading.gif	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/fancybox_loading.gif	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:22	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/blank.gif	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/blank.gif	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:22	1003/1003	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/fancybox_overlay.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/fancybox_overlay.png	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:22	6553/6553	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/fancybox_sprite@2x.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/fancybox_sprite@2x.png	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:23	13984/13984	---M--	200	added ('OK')	image/gif	date:Sun,%2016%20Oct%202016%2011:44:54%20GMT	http://themexriver.com/industrial-demo/assets/images/fancybox/fancybox_loading@2x.gif	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/fancybox/fancybox_loading@2x.gif	(from http://themexriver.com/industrial-demo/assets/css/jquery.fancybox.css)
15:12:24	23786/23786	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Oct%202018%2009:42:24%20GMT	http://themexriver.com/industrial-demo/assets/css/mCSB_buttons.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/css/mCSB_buttons.png	(from http://themexriver.com/industrial-demo/assets/css/jquery.mCustomScrollbar.min.css)
15:12:25	983/983	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202017%2017:28:12%20GMT	http://themexriver.com/industrial-demo/assets/images/select-icon.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/select-icon.png	(from http://themexriver.com/industrial-demo/assets/css/style.css)
15:12:26	1306/1306	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jan%202018%2020:47:02%20GMT	http://themexriver.com/industrial-demo/assets/images/testimonials/quote.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/testimonials/quote.png	(from http://themexriver.com/industrial-demo/assets/css/style.css)
15:12:34	43531/43531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Nov%202017%2019:04:48%20GMT	http://themexriver.com/industrial-demo/assets/images/services/img-4.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/services/img-4.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:34	59571/59571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202018%2019:43:24%20GMT	http://themexriver.com/industrial-demo/assets/images/page-title.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/page-title.jpg	(from http://themexriver.com/industrial-demo/assets/css/style.css)
15:12:37	17865/17865	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2017:37:10%20GMT	http://themexriver.com/industrial-demo/assets/images/team/img-2.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/team/img-2.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:38	22665/22665	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2017:36:46%20GMT	http://themexriver.com/industrial-demo/assets/images/team/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/team/img-1.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:40	17655/17655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2017:37:28%20GMT	http://themexriver.com/industrial-demo/assets/images/team/img-3.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/team/img-3.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:41	3093/3093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2020:26:18%20GMT	http://themexriver.com/industrial-demo/assets/images/testimonials/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/testimonials/img-1.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:42	2671/2671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2023:46:52%20GMT	http://themexriver.com/industrial-demo/assets/images/testimonials/img-2.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/testimonials/img-2.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:44	5044/5044	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jan%202018%2016:21:44%20GMT	http://themexriver.com/industrial-demo/assets/images/logo-3.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/logo-3.png	(from http://themexriver.com/industrial-demo/index-3.html)
15:12:50	157393/157393	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Nov%202017%2017:30:50%20GMT	http://themexriver.com/industrial-demo/assets/images/cta-bg.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/cta-bg.jpg	(from http://themexriver.com/industrial-demo/index-2.html)
15:12:53	54538/54538	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2016:55:56%20GMT	http://themexriver.com/industrial-demo/assets/images/offer-pic.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/offer-pic.jpg	(from http://themexriver.com/industrial-demo/index-3.html)
15:12:54	102673/102673	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jan%202018%2019:39:06%20GMT	http://themexriver.com/industrial-demo/assets/images/newsletter-pic.png	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/newsletter-pic.png	(from http://themexriver.com/industrial-demo/index-2.html)
15:13:00	56608/56608	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2018:22:28%20GMT	http://themexriver.com/industrial-demo/assets/images/services-s3/img-1.jpg	D:/vidya%20project/Template/Calibre%20Template/themexriver.com/industrial-demo/assets/images/services-s3/img-1.jpg	(from http://themexriver.com/industrial-demo/index-3.html)
